value,oof_conf_prec_score,profit_objects,oof_val_score,oof_conf_obj_num,oof_conf_obj_pct
6239.999999999995,0.5836933045356372,310,0.6932060897875246,1852,0.2259914582062233
9869.999999999984,0.5987166831194471,400,0.6938412446430935,2026,0.2472239170225747
10374.999999999996,0.5936842105263158,445,0.692683819790154,2375,0.2898108602806589
11505.000000000002,0.6002621231979031,459,0.6936074363819013,2289,0.2793166564978645
8409.999999999987,0.5916749256689792,370,0.6929584762888434,2018,0.2462477120195241
6189.999999999989,0.5806132542037586,326,0.6950562281080633,2022,0.2467358145210494
10739.999999999987,0.6099330357142857,394,0.6930475250510525,1792,0.2186699206833435
9104.99999999999,0.5982001058761249,371,0.6937637240516473,1889,0.2305064063453325
9529.999999999996,0.5992761116856257,384,0.6931866294555975,1934,0.2359975594874923
10529.999999999987,0.6093573844419391,388,0.6935056845992619,1774,0.2164734594264795
10094.999999999984,0.6051338066630256,385,0.6938230819219152,1831,0.2234289200732153
11319.999999999984,0.6144646924829157,402,0.6934740682275349,1756,0.2142769981696156
7624.99999999999,0.5957957957957958,319,0.6936091085801946,1665,0.2031726662599146
7099.999999999993,0.5834905660377359,354,0.6943475380329794,2120,0.2586943258084198
-2504.9999999999964,0.5463962019853259,645,0.6879945552450499,6951,0.8482001220256253
6844.9999999999845,0.5825797239409805,347,0.6950354299244097,2101,0.2563758389261745
7849.999999999998,0.5902564102564103,352,0.6930231390123333,1950,0.2379499694935936
6849.999999999983,0.5840796019900497,338,0.6928207529199149,2010,0.2452715070164734
8894.99999999999,0.6002258610954263,355,0.6938063659657526,1771,0.2161073825503355
10685.0,0.6123759486281378,385,0.693099292618482,1713,0.2090298962782184
9314.999999999984,0.6045694200351494,357,0.6933277982629273,1707,0.2082977425259304
8044.999999999997,0.5923198316675434,351,0.6939900303933682,1901,0.2319707138499084
13915.0,0.6245313336904125,465,0.6927136903010426,1867,0.2278218425869432
5084.999999999992,0.5747686312713103,307,0.6934154278584672,2053,0.2505186089078706
7639.999999999986,0.594626168224299,324,0.693024068694281,1712,0.208907870652837
6409.999999999989,0.5817641228939544,330,0.6930768035432755,2018,0.2462477120195241
5800.000000000001,0.5798969072164949,310,0.6927293213302639,1940,0.2367297132397803
7514.999999999998,0.5874439461883408,351,0.6949261164083546,2007,0.2449054301403294
11969.999999999987,0.6162790697674418,420,0.6925711557499971,1806,0.2203782794386821
14609.999999999996,0.6294885745375408,476,0.6927110766344121,1838,0.2242830994508846
10714.99999999999,0.6106395019807583,391,0.6928633037564423,1767,0.2156192800488102
12609.999999999984,0.6150670794633643,446,0.6937114890356141,1938,0.2364856619890177
10644.99999999998,0.5975011155734047,437,0.6931160370626962,2241,0.2734594264795607
7894.999999999986,0.5892590750870214,359,0.6942967426614192,2011,0.2453935326418548
11175.0,0.608355091383812,415,0.6938709337848195,1915,0.2336790726052471
12179.999999999984,0.6090116279069767,450,0.6935239040446642,2064,0.2518608907870653
11219.999999999982,0.6056547619047619,426,0.6933955217113097,2016,0.2460036607687614
10129.999999999996,0.5970287836583101,418,0.6938459402548348,2154,0.262843197071385
12124.999999999996,0.6110831234256927,441,0.693603770651122,1985,0.2422208663819402
11294.999999999996,0.5984555984555985,459,0.6926344196402477,2331,0.2844417327638804
8444.99999999998,0.5887207702888583,387,0.6933160993521293,2181,0.2661378889566809
6989.999999999989,0.5871413390010627,328,0.69405651862067,1882,0.2296522269676632
12709.999999999996,0.6105815061963775,464,0.6930401125860552,2098,0.2560097620500305
9349.999999999993,0.5904761904761905,418,0.6933308462021093,2310,0.2818791946308724
6844.999999999999,0.5805443998215083,361,0.6932128566028084,2241,0.2734594264795607
9654.999999999987,0.5987872662961091,391,0.6939183723662751,1979,0.2414887126296522
6854.999999999983,0.582350165172251,349,0.6942972112041023,2119,0.2585723001830384
8324.999999999996,0.5911111111111111,369,0.69314259607348,2025,0.2471018913971934
10244.99999999999,0.5953118089341,431,0.6933313996922152,2261,0.2758999389871873
10164.999999999993,0.6009013520280421,403,0.6935759901572962,1997,0.2436851738865161
10424.999999999984,0.6053050397877984,397,0.6936249162169322,1885,0.2300183038438072
13089.999999999998,0.6134820562560621,468,0.693369489773104,2062,0.2516168395363026
8299.999999999993,0.5860869565217391,396,0.6933355500279932,2300,0.2806589383770592
5859.999999999996,0.5753899480069324,348,0.6945434601234417,2308,0.2816351433801098
-5025.00000000001,0.5430353430353431,621,0.6878178757799632,7215,0.8804148871262966
8759.999999999993,0.5896739130434783,396,0.6939902263011306,2208,0.2694325808419768
4865.000000000001,0.5734232065479057,305,0.6944671239186778,2077,0.2534472239170225
8869.999999999995,0.5909510618651893,394,0.693183469646485,2166,0.2643075045759609
7469.999999999993,0.5848089468779124,364,0.6955184661664997,2146,0.2618669920683343
10515.0,0.599905078310394,421,0.6930456733444528,2107,0.2571079926784624
6444.9999999999945,0.5772977551884795,365,0.693324623004735,2361,0.2881025015253203
11040.0,0.6123024830699775,398,0.6932211121786108,1772,0.2162294081757169
8824.99999999999,0.5978319783197832,361,0.6949399868412358,1845,0.225137278828554
8999.999999999984,0.6005617977528089,358,0.6944824778361777,1780,0.2172056131787675
5969.999999999993,0.5809968847352025,312,0.6935059801797206,1926,0.2350213544844417
11064.999999999996,0.6083289404322615,411,0.693314347933344,1897,0.2314826113483831
8619.999999999985,0.5940695296523517,368,0.6938064378666964,1956,0.2386821232458816
14654.999999999993,0.633314383172257,469,0.6928175850234928,1759,0.2146430750457596
14954.999999999993,0.6313213703099511,483,0.6927175331164498,1839,0.224405125076266
11229.999999999984,0.603629417382999,434,0.6930254513632061,2094,0.2555216595485052
7254.999999999984,0.5912450255827174,321,0.6933233196573703,1759,0.2146430750457596
9239.999999999987,0.6021444695259593,362,0.6935714668308687,1772,0.2162294081757169
7114.999999999994,0.5819488100583745,365,0.692780399389614,2227,0.2717510677242221
-6475.000000000036,0.5413953488372093,623,0.6891528695211204,7525,0.9182428309945088
11994.999999999987,0.6185037121644774,415,0.6932188851235488,1751,0.2136668700427089
11679.99999999999,0.6126609442060086,420,0.693145696720242,1864,0.2274557657107992
9984.999999999996,0.596812001875293,413,0.6926433379652621,2133,0.260280658938377
7639.999999999986,0.5921633554083885,334,0.6935774055858228,1812,0.2211104331909701
4874.999999999981,0.5739557739557739,301,0.6927280823545654,2035,0.2483221476510067
10899.99999999999,0.6164634146341463,382,0.6930187156572002,1640,0.2001220256253813
4099.999999999985,0.5711340206185567,276,0.6933679202010864,1940,0.2367297132397803
12750.000000000002,0.6128078817733991,458,0.6928563084331583,2030,0.2477120195241
7935.000000000001,0.5916973200210195,349,0.69314256903686,1903,0.2322147651006711
2669.999999999992,0.565118912797282,230,0.6934426224791487,1766,0.2154972544234289
12289.999999999998,0.6182019977802442,426,0.6929090438007774,1802,0.2198901769371568
3524.999999999985,0.5687002652519894,259,0.692799631168641,1885,0.2300183038438072
13799.999999999996,0.6351851851851852,438,0.6930578030323504,1620,0.1976815131177547
9379.999999999987,0.5997876857749469,376,0.692998516999989,1884,0.2298962782184258
8850.000000000002,0.5944723618090453,376,0.6928001172160181,1990,0.2428309945088468
11754.999999999987,0.6020362992474546,461,0.692392727381626,2259,0.2756558877364246
11290.0,0.6133557800224467,404,0.6934161610738958,1782,0.2174496644295302
10959.999999999993,0.6127002288329519,394,0.6930252489500153,1748,0.2133007931665649
5874.999999999998,0.5813333333333334,305,0.6938854296207589,1875,0.2287980475899939
-4955.000000000072,0.5434982285789266,663,0.6887187290892626,7621,0.9299572910311166
4824.999999999983,0.5643387815750371,433,0.7084565737859949,3365,0.4106162294081757
6169.999999999986,0.5795781399808245,332,0.6931648129977304,2086,0.2545454545454545
4814.999999999983,0.5714285714285714,321,0.6972612251337524,2247,0.2741915802318487
12264.999999999996,0.6190208216094542,423,0.6931265357361036,1777,0.2168395363026235
6179.999999999988,0.5828025477707006,312,0.6929092101301808,1884,0.2298962782184258
8729.999999999989,0.6009334889148191,346,0.6931491400893284,1714,0.2091519219035997
7289.999999999989,0.6068642745709828,274,0.6944173263966061,1282,0.1564368517388651
13540.0,0.6200828157349897,464,0.6933670569033665,1932,0.2357535082367297
12364.999999999984,0.6211859527921704,421,0.6937021748470262,1737,0.2119585112873703
-3454.999999999997,0.541853336477246,355,0.8008023521309083,4241,0.5175106772422209
8245.0,0.5943041375604514,351,0.6942445370258833,1861,0.2270896888346552
7615.000000000001,0.5832968954962834,381,0.6931300791812036,2287,0.2790726052471018
7069.9999999999945,0.5863309352517986,336,0.6951329203412681,1946,0.2374618669920683
10799.999999999984,0.6113636363636363,392,0.6933756432050234,1760,0.2147651006711409
12774.999999999996,0.6140350877192983,455,0.6929633112535517,1995,0.2434411226357535
6459.999999999983,0.5784832451499118,356,0.6925596489082302,2268,0.2767541183648566
12584.999999999987,0.6101290014333492,461,0.6928658833153875,2093,0.2553996339231238
14359.999999999996,0.629424778761062,468,0.693559179386129,1808,0.2206223306894447
13454.999999999993,0.6311030741410488,435,0.6929637992031545,1659,0.2024405125076266
7099.999999999992,0.5894444444444444,322,0.6937146371246494,1800,0.2196461256863941
-2170.0000000000337,0.5469667318982387,672,0.6885112628790767,7154,0.8729713239780353
10364.999999999984,0.6089926010244735,383,0.6936694183653217,1757,0.2143990237949969
13354.999999999996,0.63566388710712,423,0.6929484499723366,1559,0.1902379499694935
12394.999999999998,0.6232998225901834,417,0.6929471325188434,1691,0.2063453325198291
6325.000000000002,0.5812345679012346,329,0.69306188237298,2025,0.2471018913971934
6694.999999999996,0.5920804525455688,293,0.6934347525100176,1591,0.1941427699816961
9844.999999999993,0.609271523178808,363,0.6932191770698407,1661,0.2026845637583892
11434.999999999982,0.6141334828939988,407,0.6930488163507877,1783,0.2175716900549115
7749.999999999998,0.5923497267759563,338,0.6931032187425785,1830,0.223306894447834
3739.999999999989,0.567219152854512,292,0.6927944988867127,2172,0.2650396583282489
9559.999999999996,0.6034675615212528,370,0.6925104745525632,1788,0.2181818181818181
7159.999999999999,0.5879237288135594,332,0.6930071412715468,1888,0.2303843807199511
5834.999999999997,0.5813204508856683,303,0.6945273278353843,1863,0.2273337400854179
10929.999999999996,0.6077085533262936,408,0.6934000543935948,1894,0.2311165344722391
10599.999999999996,0.6040816326530613,408,0.6928448960719551,1960,0.2391702257474069
6614.9999999999945,0.588303416328894,305,0.6935512366652475,1727,0.210738255033557
10845.000000000002,0.5963263562580094,451,0.6926723883841583,2341,0.2856619890176937
13674.999999999987,0.6270422535211267,451,0.6939478383099037,1775,0.2165954850518608
9679.999999999984,0.5987903225806451,392,0.6938781570695195,1984,0.2420988407565588
7009.999999999999,0.5877287405812702,326,0.6939871822820287,1858,0.2267236119585113
-1630.0000000000434,0.5476600631639391,664,0.6890114904357092,6966,0.8500305064063454
3624.9999999999873,0.5686375321336761,267,0.6936169535886237,1945,0.237339841366687
6209.999999999982,0.5793201133144475,336,0.6951286133765109,2118,0.2584502745576571
7119.999999999996,0.5807426597582038,374,0.6935305789060565,2316,0.2826113483831605
3379.999999999975,0.5581171950048031,484,0.7612884800806025,4164,0.5081147040878584
1855.000000000001,0.5604272062956718,215,0.694489573722389,1779,0.2170835875533862
9844.999999999984,0.5973089860643921,405,0.694280207894128,2081,0.2539353264185479
6609.999999999983,0.5764611689351481,382,0.6930559367438738,2498,0.3048200122025625
8719.999999999995,0.6046365914786967,334,0.6939420368004048,1596,0.1947528981086028
6004.999999999984,0.5779432294090274,335,0.6946891629816501,2149,0.2622330689444783
11734.999999999984,0.6103962943901183,429,0.6939791858539862,1943,0.2370957901159243
11359.999999999982,0.6089211618257261,420,0.6931714611886073,1928,0.2352654057352043
8159.999999999984,0.5902366863905325,366,0.694885470701743,2028,0.2474679682733374
4314.9999999999845,0.5706756109247724,295,0.6926523628294157,2087,0.2546674801708359
6814.999999999991,0.5803293279928794,361,0.6963165236373097,2247,0.2741915802318487
5964.999999999991,0.5974542561654733,245,0.6941981488485583,1257,0.1533862111043319
7744.999999999997,0.5887056471764118,355,0.6938201432134499,2001,0.2441732763880414
13319.99999999999,0.6314180929095354,430,0.6933440722831751,1636,0.199633923123856
10274.999999999984,0.6085470085470085,381,0.6927568938574702,1755,0.2141549725442343
8404.999999999993,0.5931246793227296,363,0.6932109092285904,1949,0.2378279438682123
10044.999999999998,0.61121267519805,365,0.6935006565188593,1641,0.2002440512507626
6479.999999999998,0.5833333333333334,324,0.6930090439954434,1944,0.2372178157413056
599.9999999999864,0.5510033444816054,610,0.6944798708297594,5980,0.7297132397803539
