number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_corr_thresh,params_feature_num,params_high_bound,params_is_unbalance,params_learning_rate,params_low_bound,params_max_bin,params_max_depth,params_max_train_size,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_sample_weight,params_subsample,state
188,295.503247883484,2024-09-30 19:06:03.922094,2024-09-30 19:06:35.023219,0 days 00:00:31.101125,gbdt,0.8732087520200471,0.5330545562711513,107,0.49392942815525576,True,0.0017130409525601374,0.030616648831219794,102,8,0.5178854643223687,966,428,2.705858990686446e-05,0.36913922213657746,cos,0.49822007006112917,COMPLETE
689,294.76126440329267,2024-10-01 00:40:04.695199,2024-10-01 00:40:34.392296,0 days 00:00:29.697097,gbdt,0.6169741826653916,0.6280641147767073,118,0.522893531742924,True,0.0015281190846452573,0.03175212130224981,109,8,0.5089629026692678,927,342,3.3718425388299394e-06,2.236081002458474,,0.6785524655172517,COMPLETE
632,294.4062408759125,2024-10-01 00:07:35.351310,2024-10-01 00:08:04.731590,0 days 00:00:29.380280,gbdt,0.5690243305527665,0.9867565087887771,128,0.5057001859933765,True,0.000982022340002026,0.026276827644165297,118,8,0.5085478819994336,854,323,4.235605020773262e-06,0.39379414011279823,linear,0.4398428084703522,COMPLETE
283,294.0243755506609,2024-09-30 20:03:34.024111,2024-09-30 20:04:17.120971,0 days 00:00:43.096860,gbdt,0.8640663938897393,0.6394070389021663,172,0.5270247813233289,True,0.0006145840418930241,0.039237008808797345,111,8,0.5167733324508198,850,315,7.215987347318122e-05,0.379111230764094,,0.6262284682550888,COMPLETE
112,293.0648081100655,2024-09-30 18:07:52.091847,2024-09-30 18:08:17.365438,0 days 00:00:25.273591,gbdt,0.6512156356070434,0.5561695876391333,83,0.49034973519520864,True,0.002534816638497834,0.0923667988586462,230,7,0.5663964325305582,891,336,4.768027128313212,0.22753378486910864,cos,0.6328210942135299,COMPLETE
441,291.13703212868796,2024-09-30 21:44:37.532952,2024-09-30 21:45:15.610288,0 days 00:00:38.077336,gbdt,0.8872897020049105,0.6620178853097494,159,0.5118022225276626,True,0.0021657554566912383,0.0369579778885101,114,9,0.5319602263169647,686,308,9.164202095069579e-06,6.316956933817994e-05,linear,0.5091110833911019,COMPLETE
419,290.7907803956258,2024-09-30 21:28:14.910898,2024-09-30 21:28:48.224554,0 days 00:00:33.313656,gbdt,0.8236826822293574,0.6232345694539883,159,0.5244178692986076,False,0.002518899027797057,0.05404326481995827,102,9,0.7104729891655425,560,280,2.6476629641840073e-07,2.6504195760606702e-05,,0.550886238318822,COMPLETE
125,290.5557740017459,2024-09-30 18:15:22.930822,2024-09-30 18:15:49.489602,0 days 00:00:26.558780,gbdt,0.6779362416943843,0.5339561232561888,124,0.5261221388951494,True,0.0017122288633606131,0.02289688137273962,100,8,0.5090231334349509,790,275,0.4244659686069325,0.40198965292709016,cos,0.6344330758952819,COMPLETE
196,288.5993010021477,2024-09-30 19:09:50.741091,2024-09-30 19:10:17.475647,0 days 00:00:26.734556,gbdt,0.8264109500843259,0.5811027117641093,59,0.5180366050201144,True,0.0008496042157820716,0.0358849158900294,83,8,0.5226367688904865,1078,398,0.0005197977448823308,1.6014223370666971,,0.625820293661496,COMPLETE
477,287.67218379178075,2024-09-30 22:08:52.810211,2024-09-30 22:09:22.848352,0 days 00:00:30.038141,gbdt,0.8721515215113667,0.6821516801548777,99,0.5059333251341355,True,0.00152645917502879,0.03792912926222879,77,9,0.5422716201994033,817,320,6.476970446660918e-06,1.899989001485521,,0.4309565062848345,COMPLETE
275,285.991102663308,2024-09-30 19:58:01.339741,2024-09-30 19:58:36.478335,0 days 00:00:35.138594,gbdt,0.8686290480470932,0.602186704386394,216,0.5300542485861506,True,0.0011050197796646296,0.0342650844960867,115,8,0.50004247522372,598,324,5.8923759769988444e-05,0.1831422489509207,,0.621419313342963,COMPLETE
697,285.71683808808854,2024-10-01 00:44:21.089860,2024-10-01 00:44:46.139588,0 days 00:00:25.049728,gbdt,0.8610811924207968,0.5663860291545905,89,0.5252161060880108,True,0.0011225785506551584,0.029764545098936612,106,8,0.516581376298828,848,318,4.975474931223729e-06,0.563731003353609,linear,0.6464638793248957,COMPLETE
530,285.5877576955967,2024-09-30 22:47:29.266987,2024-09-30 22:47:55.645554,0 days 00:00:26.378567,gbdt,0.8646405721672782,0.6463737309995915,157,0.520774976732227,True,0.0021724273318448157,0.03718988537784101,122,7,0.5099364739842892,700,318,3.1751409775037525e-05,0.2546592974527842,,0.555330461378655,COMPLETE
645,285.4675882507907,2024-10-01 00:16:26.446971,2024-10-01 00:16:49.552919,0 days 00:00:23.105948,gbdt,0.8959741664886708,0.6043364134384783,134,0.5235462293657959,True,0.0008900107168655248,0.025941629526739517,120,6,0.7404890624698801,930,268,1.3535535695393928e-06,0.7095328864985286,,0.3729274536110577,COMPLETE
393,285.4267696158565,2024-09-30 21:11:30.462825,2024-09-30 21:12:49.765205,0 days 00:01:19.302380,gbdt,0.8408797511410037,0.6103227045434846,594,0.49831153873261647,True,0.0023329529723047754,0.04898159376538005,99,10,0.5174977299910891,511,268,6.259932652085314e-07,4.082521155089204e-05,,0.48947737220655674,COMPLETE
481,284.88709302248304,2024-09-30 22:11:03.040073,2024-09-30 22:11:35.431437,0 days 00:00:32.391364,gbdt,0.8823763153080751,0.5878282988565877,113,0.5002109141647675,True,0.0012358128509601482,0.034558954468107916,94,9,0.5538861084265072,835,304,2.903059887664084e-06,0.7757779050593057,,0.4179806498480242,COMPLETE
584,284.08711589404,2024-09-30 23:34:33.792704,2024-09-30 23:35:19.785664,0 days 00:00:45.992960,gbdt,0.8577309577291007,0.5807468194009195,192,0.5392525699978363,True,0.0014472891009959154,0.05201684534024007,118,8,0.5000430104732556,999,211,6.036815841035289e-06,0.5007311569604764,,0.6388664187486562,COMPLETE
504,282.3829126881163,2024-09-30 22:27:58.431101,2024-09-30 22:29:24.408330,0 days 00:01:25.977229,gbdt,0.8711322030511485,0.6113791549128152,183,0.5124728168605457,True,0.0006869514652251044,0.03501069956175316,119,9,0.5323094757304573,1513,326,1.367212397989363e-05,2.5341897377969542,,0.6052190377329003,COMPLETE
533,281.5281008131432,2024-09-30 22:51:11.956858,2024-09-30 22:51:50.144090,0 days 00:00:38.187232,gbdt,0.8915508560816606,0.5929590835440566,193,0.5208168287949435,True,0.0006682853438874383,0.03381237033303893,57,8,0.5370025711425149,797,268,9.798911371829736e-06,0.1791982764642434,,0.6038816536831342,COMPLETE
186,281.1208691099477,2024-09-30 19:03:51.346233,2024-09-30 19:05:25.365499,0 days 00:01:34.019266,gbdt,0.6861712360670885,0.7361836134402474,118,0.5106279399044005,True,0.001222458185114065,0.01770739433854998,96,8,0.5292919139460697,2931,404,0.0002444552407716955,1.0204012673735798,,0.7271341497378572,COMPLETE
722,278.7897031795949,2024-10-01 01:00:15.385569,2024-10-01 01:01:18.935198,0 days 00:01:03.549629,gbdt,0.8795714963731185,0.6283963628079645,94,0.5238244499878276,True,0.0008978289140804559,0.031973169405306645,126,8,0.5390987332700768,1926,289,7.159473959021488e-07,4.767238131521645,,0.5989970251119938,COMPLETE
607,277.6642322793614,2024-09-30 23:49:47.886197,2024-09-30 23:50:26.076869,0 days 00:00:38.190672,gbdt,0.8707515219674936,0.6519495219709348,222,0.5121939346707188,True,0.001437845960900848,0.03667769596275425,112,8,0.5089945211830709,505,213,7.093657253047e-05,0.17899915144023681,,0.892758348298899,COMPLETE
351,277.4226333922263,2024-09-30 20:46:34.964942,2024-09-30 20:47:18.642312,0 days 00:00:43.677370,gbdt,0.8743748191767209,0.6093813247132378,192,0.5291299830200922,True,0.0011607173406889203,0.03266725240490107,151,8,0.5266495023119274,794,352,1.4828608901734283e-05,0.3405543083545544,,0.6149567852995013,COMPLETE
524,275.1184603064069,2024-09-30 22:42:08.577282,2024-09-30 22:44:01.679288,0 days 00:01:53.102006,gbdt,0.8784624898092063,0.738658857088229,182,0.503728269010696,True,0.0014089433834094357,0.030226250768444433,117,8,0.507518668330371,2156,257,6.924639527810809e-06,1.1051022679695108,,0.6121618280277181,COMPLETE
134,274.07771718683256,2024-09-30 18:20:38.563549,2024-09-30 18:21:19.124894,0 days 00:00:40.561345,gbdt,0.8884955895793296,0.5121160175076508,110,0.49649411979293356,True,0.001217189235502735,0.009025490801850795,225,8,0.5481326651924601,974,257,0.06928212551801835,0.0038159279669925075,cos,0.5700630231012946,COMPLETE
364,271.3244925844548,2024-09-30 20:54:36.987653,2024-09-30 20:55:15.759223,0 days 00:00:38.771570,gbdt,0.8995932900756775,0.6319713066875936,172,0.49223417971096395,True,0.001400433439059161,0.032973701921826075,119,8,0.5002117061096824,767,286,1.2600266462404499e-05,1.2306498747071655,,0.5663731388208146,COMPLETE
679,270.66281191634954,2024-10-01 00:34:08.818571,2024-10-01 00:34:34.694846,0 days 00:00:25.876275,gbdt,0.8900901487981163,0.6341057296336,77,0.4959462098995449,True,0.001348783201363005,0.03682268848522715,98,8,0.552780081076454,747,348,8.840139583219347e-06,4.126954456554949,,0.6543524782853296,COMPLETE
371,269.36570933182975,2024-09-30 20:59:23.048337,2024-09-30 21:00:03.372097,0 days 00:00:40.323760,gbdt,0.8578174584013383,0.7146455235747626,147,0.4976692714615752,True,0.002013881080677776,0.040368629492609914,102,9,0.5158312998268373,719,302,4.632296328987567e-06,5.573773065680335,,0.5845203844474582,COMPLETE
250,269.3313067447207,2024-09-30 19:42:10.591760,2024-09-30 19:42:46.564230,0 days 00:00:35.972470,gbdt,0.853676049417046,0.6220239473547646,162,0.5179524345693584,True,0.0005360752557231993,0.034804138346862405,116,8,0.501750875456981,731,292,0.00015695687525700943,0.2579483510203764,,0.6472785310433378,COMPLETE
555,266.25959390863,2024-09-30 23:04:52.278281,2024-09-30 23:06:16.992944,0 days 00:01:24.714663,gbdt,0.8745522833841689,0.5964517689994923,142,0.526662159541884,False,0.001401008767253261,0.029431740070126472,124,8,0.5093845897295033,1973,297,1.62951082453617e-05,0.23244740704882258,,0.8497744457799031,COMPLETE
739,265.8831048772714,2024-10-01 01:10:39.380713,2024-10-01 01:11:20.127336,0 days 00:00:40.746623,gbdt,0.8894419393662173,0.5815109929524792,160,0.5245386763626981,True,0.0006633115636335772,0.022339096618004994,102,9,0.5002005718645651,698,285,3.778551394118621e-05,0.14400045589636973,linear,0.5873446781737666,COMPLETE
733,264.8718199597055,2024-10-01 01:07:17.583308,2024-10-01 01:07:54.818747,0 days 00:00:37.235439,gbdt,0.882723669132519,0.634771853699576,130,0.5040631631047996,True,0.0011500270866973451,0.03337010630926428,113,8,0.9002370960288069,756,302,1.0486638999382e-06,3.1787240337285843,,0.5734277898132879,COMPLETE
745,264.76668952834274,2024-10-01 01:14:26.916108,2024-10-01 01:15:05.671891,0 days 00:00:38.755783,gbdt,0.8665298359650665,0.6182910220388346,153,0.5296024551327857,True,0.0010927869199994966,0.027465815824436808,93,9,0.5084213038660378,749,276,1.4778868831555252e-05,0.10519313464859492,,0.6270516537094233,COMPLETE
549,264.5525934579454,2024-09-30 23:01:11.606832,2024-09-30 23:01:30.853988,0 days 00:00:19.247156,gbdt,0.8775187640383914,0.6585501203047517,128,0.5136466119372015,True,0.0008911831971935844,0.030631691403636394,65,8,0.5183446136895176,500,305,3.5730423034849435e-06,0.1769349269883916,,0.3521282710782675,COMPLETE
104,263.1986975138123,2024-09-30 18:03:32.973393,2024-09-30 18:03:56.587198,0 days 00:00:23.613805,goss,0.6591881012569326,0.5340905085643906,104,0.509990245716661,True,0.0011127567455966074,0.09784261785318774,192,7,0.5533431647115488,849,300,0.04054835828019793,0.33706908879525,,,COMPLETE
466,261.3725598401263,2024-09-30 22:01:36.182021,2024-09-30 22:02:08.740724,0 days 00:00:32.558703,gbdt,0.8661336686026437,0.6562179906774792,164,0.5258781758719041,True,0.002256646462448114,0.03161597671301931,117,9,0.5001691539547932,548,316,1.0740693176580648e-05,0.6463055209786506,,0.5715659407343082,COMPLETE
589,261.3541760263361,2024-09-30 23:38:06.045593,2024-09-30 23:38:44.596770,0 days 00:00:38.551177,gbdt,0.8871186463362524,0.6018414855966397,160,0.5296015551437082,False,0.0006676587185064769,0.053220285977739215,169,8,0.5163324890213474,684,256,1.8538429291346213e-05,0.5045808328401864,,0.6501320116253928,COMPLETE
177,259.9919920634931,2024-09-30 18:59:06.592197,2024-09-30 18:59:38.689017,0 days 00:00:32.096820,gbdt,0.6976368622377856,0.5605857790357384,78,0.481994220258385,True,0.0013374476989449996,0.03165004884896992,119,8,0.5121462331149261,1128,343,8.406569373554571e-05,1.5757245346353146,cos,0.5810004060463445,COMPLETE
509,259.5228010579581,2024-09-30 22:32:32.601597,2024-09-30 22:33:00.174913,0 days 00:00:27.573316,goss,0.8729793464376358,0.6033358067211846,160,0.5151548269798971,False,0.0019609693233900364,0.03598681235627672,110,6,0.8159127553950809,861,287,1.5058305164039161e-06,0.5284612068824086,,,COMPLETE
179,259.507907894737,2024-09-30 19:00:12.484670,2024-09-30 19:00:48.437903,0 days 00:00:35.953233,gbdt,0.6951933362701638,0.508337386272069,113,0.4946861388617636,True,0.0011263812824168454,0.019414467995694684,114,8,0.5001861975499033,1086,369,4.88988598690435e-05,2.294378232398408,cos,0.7405986977321402,COMPLETE
435,258.4208197921588,2024-09-30 21:40:39.596683,2024-09-30 21:41:32.614993,0 days 00:00:53.018310,gbdt,0.8811669664210258,0.6368416813851331,189,0.531265719480211,True,0.001732907930434257,0.039660614358963696,111,10,0.5092044298661594,781,281,5.478076711628147e-06,1.9261690243169704e-07,,0.522725037176283,COMPLETE
647,257.06127391496926,2024-10-01 00:17:17.076041,2024-10-01 00:17:40.336077,0 days 00:00:23.260036,gbdt,0.8881765322288205,0.5993045811450418,137,0.5314823664529199,True,0.0007228383497458169,0.028774583174679572,125,7,0.5004591560753004,638,279,8.551542258921455e-07,0.5516055392639044,,0.7074554505560369,COMPLETE
538,255.59360550971323,2024-09-30 22:54:38.607979,2024-09-30 22:55:03.376947,0 days 00:00:24.768968,gbdt,0.8686517090927075,0.5941732824507033,178,0.5249300463619493,True,0.0010180852919395643,0.03487881942144745,69,8,0.5084397876472444,594,291,2.603358855041329e-05,0.23479636546997998,,0.3924249280244768,COMPLETE
583,255.5242815315317,2024-09-30 23:33:21.973298,2024-09-30 23:34:33.791857,0 days 00:01:11.818559,gbdt,0.8244487874701341,0.5883903788067231,340,0.5303346450219465,True,0.0013136287735710608,0.054588981838328964,123,8,0.5079862404125466,934,247,7.918310074749068e-06,0.20766783434100772,,0.6566754612276622,COMPLETE
467,255.41095097909545,2024-09-30 22:02:08.741471,2024-09-30 22:02:44.351661,0 days 00:00:35.610190,gbdt,0.8794078581367674,0.5944176908085048,129,0.49368622276625534,True,0.0012427634935561534,0.0640058826905561,112,9,0.5190309968546278,770,273,4.3940095700152275e-06,2.9977969057223793e-05,,0.5486525915880391,COMPLETE
91,253.30387586336866,2024-09-30 17:53:40.748904,2024-09-30 17:54:02.430969,0 days 00:00:21.682065,goss,0.6576430406830308,0.592759303691642,98,0.5049299307603533,True,0.0007114482897988799,0.08937227067708167,182,6,0.5410051459373493,939,345,0.00015178726629376193,0.002955099863249788,,,COMPLETE
261,253.26604967388772,2024-09-30 19:48:54.140736,2024-09-30 19:49:34.694224,0 days 00:00:40.553488,gbdt,0.8524265269976411,0.6027805308195617,171,0.5290721016193694,True,0.000898415358527986,0.035151760486962835,112,8,0.5237085655182447,870,318,6.771489537605273e-05,0.3592660474062598,,0.6652076738902644,COMPLETE
107,253.08334503177392,2024-09-30 18:05:01.807538,2024-09-30 18:05:28.596593,0 days 00:00:26.789055,gbdt,0.6701010483162853,0.5460691671584151,151,0.5135306987719134,True,0.002132456518720066,0.08769621040063923,103,6,0.5000317226396671,1083,404,0.015420109036937935,0.02394461188942344,cos,0.728989629971608,COMPLETE
542,252.1132057795152,2024-09-30 22:57:22.564166,2024-09-30 22:58:07.107008,0 days 00:00:44.542842,gbdt,0.8656339047683073,0.6336209833131188,203,0.5137839242198835,True,0.0006133099173580707,0.032664801098934965,112,8,0.5333468968401647,669,327,2.898226222547161e-06,0.14686882429102371,,0.6257125821774489,COMPLETE
159,251.89579498164022,2024-09-30 18:40:05.137896,2024-09-30 18:40:33.931401,0 days 00:00:28.793505,gbdt,0.7156482712825178,0.5407823143544594,87,0.508463929591314,True,0.004435404192179642,0.027553493433696473,104,8,0.5221273387070433,1092,382,0.00013182507966252868,1.3815749788999032,cos,0.596092370308363,COMPLETE
572,251.7766692348565,2024-09-30 23:20:55.067487,2024-09-30 23:22:05.416919,0 days 00:01:10.349432,gbdt,0.851194671243251,0.5812676038558869,315,0.5317479911844021,True,0.0009874072053123013,0.050882303404933785,162,8,0.5000730614150329,971,246,2.045757750342414e-06,0.5261793353640487,,0.6079991327192648,COMPLETE
425,251.75095079490285,2024-09-30 21:31:27.511497,2024-09-30 21:31:58.589023,0 days 00:00:31.077526,gbdt,0.8531990388809837,0.6189799612427166,160,0.5035733684548278,False,0.0022561394836356644,0.05322101363749022,111,9,0.508803898575476,552,292,6.700867258371228e-08,4.392004300732216e-05,,0.5382787856675237,COMPLETE
331,251.68047916104774,2024-09-30 20:33:03.171273,2024-09-30 20:33:51.436994,0 days 00:00:48.265721,gbdt,0.884140095370055,0.628463384370704,151,0.5001838557045536,True,0.0007915023702213417,0.02828362425264592,137,8,0.5010699430599118,940,342,4.3563599190834915e-07,0.0624673244464633,,0.6280078618611187,COMPLETE
175,251.38230939524885,2024-09-30 18:57:21.550444,2024-09-30 18:58:36.286934,0 days 00:01:14.736490,gbdt,0.6833541052910472,0.552213543925876,115,0.5075291759235868,True,0.002546259684705616,0.02196747557239653,111,8,0.5264304568513146,2828,357,5.844860569280416e-06,4.3311833167971505,cos,0.5570611200506732,COMPLETE
185,251.2423850124262,2024-09-30 19:03:26.499640,2024-09-30 19:03:51.345524,0 days 00:00:24.845884,gbdt,0.6673330494357071,0.5155587842910749,99,0.5230773571048613,True,0.0010370362217791364,0.025765276212043855,86,8,0.511392669997212,879,379,0.00011698111286335807,1.0542685858586327,cos,0.6079352352414111,COMPLETE
239,249.68038732394407,2024-09-30 19:35:23.217437,2024-09-30 19:36:03.004696,0 days 00:00:39.787259,gbdt,0.8974266888389455,0.6156894169117689,177,0.5278045947183979,True,0.00081561238370656,0.033102230422111384,110,8,0.5098478610100515,800,313,3.5907109280761e-07,0.18724887281496586,,0.6392437033833783,COMPLETE
325,249.30912460978143,2024-09-30 20:28:47.967275,2024-09-30 20:29:21.050421,0 days 00:00:33.083146,gbdt,0.8869355601252723,0.5791720656483844,126,0.5147660934546244,True,0.0003982774179226508,0.026903910912939782,118,8,0.5273928220876013,818,317,4.1561086201198676e-05,0.36195115402471667,,0.5946463155285812,COMPLETE
450,248.9736559049229,2024-09-30 21:50:56.483069,2024-09-30 21:51:32.422475,0 days 00:00:35.939406,gbdt,0.8722499105691752,0.6225713458907524,189,0.5205077836622756,True,0.0011255540298721928,0.03601316977963281,112,9,0.5248974523683635,553,313,7.669282411543941e-06,1.047151253775423e-05,,0.5769483807973346,COMPLETE
498,248.94510454318817,2024-09-30 22:23:14.875922,2024-09-30 22:24:25.917148,0 days 00:01:11.041226,gbdt,0.8586104405465202,0.6064368291812976,113,0.5011843960240826,False,0.0008617081081014618,0.038437731799445804,96,8,0.7319398471149359,2024,291,3.12143800727541e-05,3.5645873423328287,,0.437469046234813,COMPLETE
45,248.6755012958168,2024-09-30 16:40:19.423989,2024-09-30 16:40:44.669263,0 days 00:00:25.245274,goss,0.5563191181990084,0.5957655492388101,98,0.5103044292863443,True,0.0007629496607509105,0.09369707449610393,185,6,0.5753497992812955,1412,365,3.99416710115395e-05,1.333048918335568e-05,cos,,COMPLETE
606,246.62952632950987,2024-09-30 23:49:20.154092,2024-09-30 23:49:47.885282,0 days 00:00:27.731190,gbdt,0.8554470264763366,0.6255483264055461,180,0.5250976407765962,True,0.000696479484909991,0.03453842261407105,108,6,0.5164504461344878,786,287,8.37293793109683e-05,0.40055238524428227,,0.6153439063690992,COMPLETE
438,246.19266949872562,2024-09-30 21:42:41.451392,2024-09-30 21:43:17.736568,0 days 00:00:36.285176,gbdt,0.8877384547654426,0.5993560847864057,140,0.5051446003657907,False,0.0030197816806347127,0.041888256867399526,104,9,0.5104568523569748,818,273,4.382362805648135e-08,5.6216233214545576e-06,,0.5342195600270265,COMPLETE
566,244.12641402729534,2024-09-30 23:12:17.135168,2024-09-30 23:13:26.818450,0 days 00:01:09.683282,gbdt,0.8532443722574927,0.5700736364421676,326,0.5088831534599708,False,0.0012644091359086847,0.049316740120381765,172,8,0.5156210744099516,906,256,2.347547436229614e-05,1.3655930739876847,,0.5960597035926823,COMPLETE
109,243.70301373626398,2024-09-30 18:06:00.439272,2024-09-30 18:06:36.694221,0 days 00:00:36.254949,gbdt,0.6987490421699795,0.5712275848326895,126,0.505378407270268,False,0.004567739026649591,0.09608430416684086,95,7,0.5827455496056284,1191,371,6.426804611758423e-05,0.060191761342397135,cos,0.6939526372837522,COMPLETE
497,240.48341322446404,2024-09-30 22:22:19.437061,2024-09-30 22:23:14.875046,0 days 00:00:55.437985,gbdt,0.8876783378422631,0.6250483429079569,312,0.5109794856978016,True,0.001889116419321993,0.03044754685317175,101,8,0.5358584999505757,742,305,3.387506051721123e-06,0.8049839913945299,,0.5862999420635107,COMPLETE
78,238.0224835465236,2024-09-30 17:30:49.528686,2024-09-30 17:32:58.629207,0 days 00:02:09.100521,dart,0.6908912158702392,0.5409262497574441,30,0.5047270308857162,True,0.005095387785951698,0.09451616647345992,195,8,0.5140877620016657,1830,364,0.00033717230942249696,0.041729677856758685,,0.7002647898575534,COMPLETE
432,237.91804566210064,2024-09-30 21:38:46.135108,2024-09-30 21:39:26.938286,0 days 00:00:40.803178,gbdt,0.8491601287604379,0.6103078372206432,177,0.5392979672578995,True,0.002072119489430764,0.050903807996012705,122,9,0.5001918547245412,668,299,4.451137866489018e-06,1.0670072869031515e-08,,0.5399402714801834,COMPLETE
414,237.56323751063653,2024-09-30 21:25:08.872814,2024-09-30 21:25:42.605861,0 days 00:00:33.733047,gbdt,0.8704751039634522,0.6000702330084322,425,0.4985248171196225,True,0.0013910366988628521,0.03139475434307189,103,9,0.5110662393071889,615,7,2.0480624177111924e-06,1.9979019221958563,,0.5398346252345939,COMPLETE
546,237.37879401301092,2024-09-30 22:59:32.086662,2024-09-30 23:00:04.405936,0 days 00:00:32.319274,gbdt,0.8876274637570852,0.5924338839475443,175,0.5298689074483272,True,0.001080342352289045,0.035667212638970616,32,8,0.5429654724298101,791,319,1.1642968653599515e-05,0.21145430944028532,,0.6033060319538036,COMPLETE
253,236.5946056701034,2024-09-30 19:43:57.340500,2024-09-30 19:44:32.120631,0 days 00:00:34.780131,gbdt,0.8642370736026023,0.6087864443067984,145,0.5313740145873084,True,0.0009266885313995663,0.03032872691252706,119,8,0.5218528212647126,827,298,6.0731269422491524e-05,0.19238724771869786,,0.6206769812882624,COMPLETE
342,235.31871839935883,2024-09-30 20:40:33.074801,2024-09-30 20:41:11.088711,0 days 00:00:38.013910,gbdt,0.8674274950350206,0.6473345825368819,166,0.526145433705021,True,0.0011394932180997701,0.02899708087953817,113,8,0.5367937230627092,737,320,8.250647784164693e-05,0.19675374795555886,,0.609065243284395,COMPLETE
75,234.91333953127338,2024-09-30 17:25:16.048369,2024-09-30 17:27:10.081790,0 days 00:01:54.033421,dart,0.5763635464524264,0.5545935197229304,90,0.48653397195109216,True,0.004212443874284702,0.09418919479573615,111,7,0.500393127583217,1731,362,1.2297131761609276e-05,0.07454584881021885,cos,0.62129209809909,COMPLETE
224,234.33430415696165,2024-09-30 19:26:16.728738,2024-09-30 19:26:51.685174,0 days 00:00:34.956436,gbdt,0.6825705940458424,0.5554190149446082,130,0.5155802805368944,True,0.0008613865748286052,0.026590004467022005,118,8,0.6753731106264391,987,297,7.13207571702895e-05,0.2420272525204935,,0.6028620215872481,COMPLETE
631,234.19101736153263,2024-10-01 00:07:04.057460,2024-10-01 00:07:35.350313,0 days 00:00:31.292853,gbdt,0.606694585572995,0.6429495772408771,220,0.49734150587463316,True,0.0011432629660661562,0.027343688160416806,135,7,0.5003877396314975,671,328,1.7919904579226389e-06,0.5115441706515692,,0.6131254013478421,COMPLETE
405,233.02287500000028,2024-09-30 21:19:29.582430,2024-09-30 21:19:59.921740,0 days 00:00:30.339310,gbdt,0.8523333475121171,0.7515546932774788,129,0.5013098956440079,True,0.0015448453533114278,0.04427153240327916,107,9,0.517190370807376,593,286,6.5782234253391195e-06,5.2489850846482085e-08,,0.5114991723579229,COMPLETE
590,232.7970082236848,2024-09-30 23:38:44.597675,2024-09-30 23:39:15.021061,0 days 00:00:30.423386,gbdt,0.8769163391668338,0.5736454245873921,173,0.5130615010573872,True,0.0010449093455493152,0.048376266265238124,114,8,0.5313174985330611,598,240,9.644404016198844e-05,0.11945873103661211,linear,0.6224126943772302,COMPLETE
422,232.28270169804694,2024-09-30 21:29:52.073605,2024-09-30 21:30:19.539509,0 days 00:00:27.465904,gbdt,0.41304088514766424,0.6139022373650354,174,0.5280786068513461,False,0.0032170306299520433,0.04764828370708272,115,9,0.5013048063397754,673,300,2.641576300954065e-07,1.5319631447746887e-05,,0.5128718193249185,COMPLETE
540,232.18862066752328,2024-09-30 22:56:00.118188,2024-09-30 22:56:42.597453,0 days 00:00:42.479265,gbdt,0.8817565457944494,0.6084590803331484,186,0.5074799142630573,True,0.0011470491008249437,0.054884805918317736,68,8,0.5096539553433188,903,280,8.501485922455277e-06,0.4516953103191818,,0.6090428510114483,COMPLETE
492,230.5220912006159,2024-09-30 22:18:17.229467,2024-09-30 22:19:37.470992,0 days 00:01:20.241525,gbdt,0.4459328866205861,0.7068435293686381,465,0.49646097462705696,True,0.0012033157633780003,0.03525049146729915,103,9,0.5451514915961063,910,173,2.4101263674056505e-06,0.3480371157267365,,0.5831754463777074,COMPLETE
520,230.0921371191139,2024-09-30 22:39:26.391221,2024-09-30 22:40:11.707146,0 days 00:00:45.315925,gbdt,0.8589423292921201,0.8433739095244475,166,0.5147940173319373,True,0.0011285302368609852,0.03515813790745162,116,8,0.5110947422368873,865,320,7.193900553593103e-06,2.492600028956457,,0.6073755902121231,COMPLETE
521,229.78828448275885,2024-09-30 22:40:11.708012,2024-09-30 22:40:40.609888,0 days 00:00:28.901876,gbdt,0.8874498784821877,0.6260648503217076,135,0.5255437619662793,True,0.0012984128312145211,0.03978960592139558,127,8,0.5168951316813787,626,286,3.5182347494298415e-05,0.6831557421804317,,0.6898214967325759,COMPLETE
203,228.80737500000023,2024-09-30 19:13:13.455368,2024-09-30 19:13:43.506777,0 days 00:00:30.051409,gbdt,0.8170669420417013,0.6023856066732493,96,0.5321513944180268,True,0.00160823766695889,0.019175543576783808,119,8,0.5003229151477954,933,379,0.00032107046698604566,1.1097034785526654,,0.640814635261841,COMPLETE
552,227.8984351798428,2024-09-30 23:02:40.066900,2024-09-30 23:03:11.011330,0 days 00:00:30.944430,goss,0.8832726004222241,0.6009035977079117,170,0.5180315451693557,True,0.0014814500415971038,0.03891564373944883,63,7,0.5275248764102995,772,266,2.1913292484058324e-06,0.33445495480230825,,,COMPLETE
633,226.7759081562714,2024-10-01 00:08:04.732471,2024-10-01 00:08:34.167203,0 days 00:00:29.434732,gbdt,0.5884738135935165,0.6219370670977146,140,0.5118955485484272,True,0.000655545222624382,0.0439307840123821,112,8,0.5172266038914016,794,307,4.626605367982595e-06,0.9175768875396931,,0.6341706281942149,COMPLETE
